puuid,leaguePoints
vW-RAjMrsnrKELajbolPp7rplwv6vfZMP8m2hVkb5rsahsxoSkgczj_jqls_BPhqbrggy-yWiyp9mQ,215
BV9hae885nkp-KbkhSINN77IrI-7fLyYe4pxg5DcEz0OV1cobltaiXhoLNEHfrmuhDrwJYoutzmm4Q,215
eaalrSIJ1w8KbfP-5opGQbEhbrPQeY4zW4cxIoZfgfTBwEIx4l6NzkQKsTZlJYkz7sb44DbPcFaqRQ,215
A_sD966ml0egjsC5HbrhWEUsrGgWe7YKJ3fw9Cfua-PzRVMDWQ5y42ErifR0mw9FLnUNsF_AowaMtw,215
TAbHoRTEUPaWt9ZpxpVVS7H0IzgVZMo1-2PNkVsvVNiN7ngof7HxH0IMAMSBTO7t98frWmFvlJ7rbg,215
mnfldrlSMWBMKeQWOKueWYbmUxJtznsTSkLr0a8qvj2rw4GB9pLG9UNu4QzvWtFHd4HGs22gQ_c-Lw,215
rIAorC2zZ1J8RpxRa-lSncrJoEb13SfkhLk46yVn6eaJI9LQ926XtXjviGznpjCtFXCFyDLjqMSBRw,215
xDP3hCtsRTgE723mD8V_iDIIKjBcmD2RGnVQTvm-p4G3NCuWty3YeYjhJXMMv4VcaLtPUP38VMmOIg,215
s-1onwxZFQ4GPOeB3PyT187yVHhg06XkhFAw-aRpjp7Zq_pJCqR8vpQFOchzVnLhYgW3T4T29ksFcA,215
XJ2-XS8AYr_DebzQrMQrpray1u8Nqd4ZmH8QMN8dnUPy80UOnhCoJyQFj5bG7g_wm9CcG75PA-YvSQ,215
ikqdPqgiypauPuxrNq--2FBpj78uHVzlzs1TfB9AQ3L5I3Hd1ItEFD9EqLohoJe1bF0pAprUPL7EOA,214
LRW8-3-aUxGjP0sP0iJ8FjOjU2ES63B3CEsNglKzmXA4Nt521X9PhcbtNeio2yF2Uqc-fuYLBagfqA,214
1RxeBuQgCoErU43ZC78bHdzhBfQQmmy2Oz21xadpqCFoprLoVo7b1juKqQtzFXQHd2K6WgXkLaKNMg,214
Vj_AIg58RgV4ky1RTdzv97ebXdMLzJNQ_GOVLlkB53g8P91DEFmpDq8YqhxfNRksnklpWdvzjqpO0Q,214
wM-CjpYylSHidevSxNPB_FLaWvgVwdmxFhJwu1FnAmHzVisGYCaKmEtGFeAWtt5rx1IGBYcsFMTfOQ,214
gKwXGRe70Y8VpZOCjsy_Wno1ooMyc8xC60fMKN-li8Tn90RCaXylrjQM-ESvOXpLbIhlS7sVxleSyg,214
W7ch6J1-F1xPa_JTZ9MAobhRwOPGbJ2_A4xRBjaasLRX4tIYGSePYQ3YMaE_XqnriXSe2SG6PrMYCg,214
GlDpA3ZO648oJco9NH-unj2_bAmYdpCGAB5RPXPcXWiYmWp6_-8Da1aCLPr4H3mmiAhzoFGK2jZmgw,214
SwjL8EmjVOY0sJWjAu_Ite7mdMoTemZUDr2mdbIis-yJTqvsZjLccPkKTzNx3m4WH13CqftJTz6NrQ,214
m_2ZJuT3YU7KfAuF0iAdtNoIyl5anO3Hu1MRuvN_NIX1VZDSKXu99qu5jIhHDY30Yota0hK1h-GPfw,214
y4AUQnod1RrWrKAFjfXv2hIs_-pZvk1F60ByNaU_r_oXiz0NFz-iVIT7JOJM11kN-zhT4ZWI79alBg,214
5rBvre26E6ufZRxHfhbmBa2i-nJ4U7L6kvioXNDGMi38FkmaJAEr_JSG7uuF3VoG3tewMLJsZNzvbw,214
UltSLTQ7uJmthchFGpRdf47t8yZCmg44vwGTS-Tq3GJIes22NEmmYRY0O0XJA545-MejP80h3TsDzw,214
61HhlJNXuZIdTsNAeyzel1Ph6CbyVUGyfe8k-3RRUuyoQYUGMhDPZY3eKS4rZyT5p7LsQKbiZcmUeg,214
JL4JSf0PN2zUVoHOS06Fmy3EbXwI2A2mXwZJb4Plor4hhKzvSfQnwzKeB4lRxushZ9I5RE129h4-Sw,214
5tH273Yb1z6Zls_5p9_GO9BLYx0t5eyqnDDrLXfegSVZncSwg8DYOuLIDLefI82rWV9ymAQYYyA4cw,214
G-cFygveUTAgl7AwmSALzgRzIj7Xlm2vk-3-U30doMY-InVfArPu3wpjfZjCfdLfAILW0X4ynaA2yg,214
hatO-ucxsMDoiWAWo9H5wK5eX44ascowN1gn2-AhwH1W2e7SchcqDe0TfI9C5vq1ySCZb8-oTPeHVQ,214
vuCg-1Uf2x2HGpV8gLLBWfr5YUZEp0phdInVWHmH0-KDaKo_B5gaIGhwNehNSAkbDFFfHek64xEVrg,214
IfKTYF8HYMFOEXXb4vHP6TPpDiekp3-M-yJ1QgA2jLRHULC-BkMQZd4pG964pKBpq_51GLJ1unE7xw,214
fU-xKHMZWUwNEgrxrU1eqDgcH061iZjckJt-MycJnJglrBjSRt-N5mKT1ZMH1upH0JaDddCfWIFP6Q,214
3ZYC2nfu79_IaukL8RZ6pkYEu2pgeSpo-3AJJk8t8z1kNauwgCicVKG4nEBEWpwfxXeu3L7yNdWc5w,214
VUCIiGRnEOky6Dl8-QTYQ8N4G4ehBk9Zi7Kv7ZF-f4rN915GZx202uTi8lPxVR_z05BfIQfa2ThanA,214
XZznnRhWjagKnNtep2jFXyWaxebuuopPYjdxbfmDyBH0u0Mn1Jt8qvIGtn0U6iMcAwHrZRK2PsZPUg,214
EoD3XwG7xFr4s2aRz88G5un68mSEp6F0lhSwDh8c3Ly7S2Ws3jvx-BLIupQz8CNSAyQwywiODWh5UA,214
0_mbTS2o8ItL7FmvrvouwGjiQ8ccyJ_GKEpDMipZ1fq22tdFgMZlHqLBV4w9vy9GDtad5O3H3iTc7Q,214
7immq_hB7fhOSbsCqrFIrWEyLNPO_apyrzQ71ZqCPD17No8fVDkJqpc-QvzrpXgzUoJwLJG5r8pXzw,213
zcG5w-O6VXmnheTCsxwA4AB3uZmOufllDN9vwrunX7JEX5BnIkJXhnnTi5iqex8tSW6XJnWEQm7OLg,213
z1lB2VzaedbkMmCb1lBkW4yZIHBgUHSVWXzQAgAQAxE5yme75DiAI-ordBa8u-p9Lg57-LG7N_AocQ,213
Xg_U4V_jewbJ4MkixbHUNIoGUadXLOvr4PGznQmjAdT_I3QLnVAu94Lg_CMczrktfVC9IlsWQs3cSQ,213
RlY2OjK8l6hGFXk2G7Lpg-tbXcCwEJQSwjH8iItUeLetF9hETqtziArf9Fvrzw0AaR_5W5xuL7NVyw,213
XBHOckQq0s393UMY_5ndZegTI-RzWFDM7TWqclFOB89DLaXY8LCGvFSCgjAhOQI1AazQ5qyMsMvTbg,213
9cTC7yD_eYDwjHSWhLcvCT201pQpKHwj-jSEZjtJdNBe--2teVxpszy8tmF8MJogJmTTDZlfZiMySg,213
MMJ7NefXcBy6HO7il3Sh3rys-Y1mNn_xjYCP1dRIrkJu2XpTAdlgRc6stH6YKwz09T70yLd8d-83Nw,213
gQBW53NkQuu5Css8WUsN9u1EZBG1gyH3qEsv1kt2nsTt4IFswj6wy635uFaOgRH7p0Ih5k1x6CvACQ,213
L4Xvh6bEMtBFHOTb3v7EpAsDZ04cf4yqHoHGISU4mK2-g6fD4L3HaqUvAS5mBJ_CWxw1vpV_WeB9ug,213
FnwuMFNyD6p5iD5zFcqrBZFTJPH_e9BCXUfxULDEF_8fqZMMZKuXq82oWfdwAtYeuwK_eAoC6sSieA,213
gsYky8R2VC3_zd0UxrCf9WCWXzAXO6a1iClUdAMtLt7c-bS8Q2lWGP1Hib2hZzVvRva_u1opnzTT3A,213
LtIu9l_1iccO6ZgxpksUG4TCSqQQdtaMIOnLl8XKhO4aCT_8K6ahchKRtXc9w0M90M2LcS3H5ubPEw,213
V2V-TQJhwe96wSJ3Igq6SGJSceKzRY__JbgLsj0-jgQlAXLZCU6uj9sgw40YDUpm6azxSvQo4C-Stg,213
RY0xLC83tRtZL4kYlKJHwQtUDTlfz2bsBCY86oBRZzVQTZ9enW2xEf4c_-lc5NpgBPf2Z5LDD2ANFg,213
eTatVMdi_UUzU6jz8JwvBSYu7s0pRacNxdGgRU7RnLMmuKP2mvPjKQVnIddxKTo8h0zCo0cgCbrn5Q,213
ATVzkjQIBpFmElnlIQsndW3NecEZmDrOluUMMAffr_2vEoJCKMctK0-e-JVVDClvsYTl-eQ-2yWmgQ,213
-JTALCvxe0P-dQDcy5WZ_PwqdbDauz9N9t66_aKy_WoH5tI1fsxJuKD3gVY16dS1iekHYIMsK8GWPw,213
cINErh-AtHBEiC4VKJTRI8wk8tSvu6ZDeIG1CJlTMZXy9mZ5U2ESgW6MFLybG5cKt2ZnZwaqI89Dig,213
KJwQOmTMHi2xHpLK64GU1kwVt2RwN-5Jcak9tNBZ-y37xXcQmjoCPu9OLNwJ9_y85aaWLRFiMo8cdw,213
8Qa7Hb9cQ9Z4E08siFzEQyu0xji7z24o9lyPS36VlnmCIFzGYJO9w8CKf3efGtpTz7jAzk8YytNZFw,213
qyu8seEMBpAVVK39SZSNF9v5MNOWsJ2Kv89R0bf1101DqYJdtKeF3MGOJ70RQ-Q-LF_OajKvgknjWw,213
FNkHOOLYiBLTE-r7BmiTzohG9slTRHrbrUKLrZuhzk-oMgd668PpdUIx5ftHK69IrXCtp7NFGf2H0A,213
ythNRp5mYdeKHQciict_DpNdp5G2BxCNUTrhwmQNnK19ro3shRX92qjBxTAK7fenPH-okP_Wf03X0g,213
jtIHKrwCI1a1X6CCvgINPulb-GAmUULYSruy4_MdXFyFVM6cPHGf7gVTbOKiZP8F0JrFDLbm5YQa3A,212
N0sRDv5u1Y4L5iX1ZaKzEANCc3DAPaV-qjwVzbvNOL2gR5jMyyweAvWGGpKDMgaZDb1tGKPp4tGc_A,212
eNkCAUGmKiIXspoJkAWEuZbmaJst6UQq9yCDy1qH0LRQGBvRzg0VzlltOO17Cnq4xzqVeAKhNyz_gQ,212
GPuOSM8DQRBNB3GAurasPD4i7Wovyau9-67Jkdr7an3aUtiVOC842V4cWJ-huRxNd5uelZKW1RI_Ww,212
RLDEcwK3_MIZHkvEtiPHNMTndWPqwu9pYnYupkpdiNRilzdScxFYxenune0ByxZq-vmbB-2HhvEvuA,212
FROGnwK48o3ImqNytTl61SvCb9bqwhN-xZmJ-C5sSTuZ_KyNKID44Ta_KnBrqoR9-EvmU_yPQvL7gg,212
c_IwtCY8Fnvbwy_uAZQu1HCxkSq3qj5g-phPHLkpJwIoOh2MbLjLZoMMuuVBIrnJBosn9OpB63cqyQ,212
pKLenlEbVykbjaRLmRLnab--60Xvvx8G1XcODQ9HjVAYOnxM77F-jp1LERjlNc21s6MTaig0z5qdBg,212
FTBlzXoCxBjC8yI0PxU-qc3msdBF2fVfcwRXduYU3etYF-8W6FM1g3D39zDZSBQMd5FhlBAKyFKrDg,212
-1DqsabisNvu9cl79wEgYg2amDNVtPMdtCPdwnGEMK2-eSOtVEch4q5Bp5gC3Q2HSSTLEX0bn-F-HA,212
5GSg634q-xIRFAUjo_uTDNCS7FMqZ1FTcWDFBLz4vr3R5TLB103L59__mXFEEMO737TEIhxTdFQzqw,212
cKVsR7sUlfLQEWV-CBNMWl_i9ZrwyAuYYiSaX44LxRdZMGih2BEWgsoCKfrfTSdZTmX-XzrsxWyPbg,212
k4UXkGLGWbh_govw4BJc8mFcSYvYWGQOuNC7A4Ry3qona3o61uHgtlgRtQG_tHN1a5uqs8Yq8_OGLA,212
3zjS6KaHiHE3wGzE37Pflo7mWZmg2s3c58obo-eBwoC2rnQyDeMhwnylavq6YLO8jSgQVx8LyaKWqg,212
IC6AV3UP-vSlyvBwa2g_IrYUjK0QwgqbZVsaGYqDaslC57v_dQyu_1j5eJTF1qyKZxmGpkQcYAC-jQ,212
sQU-qRyf6XIh6vnYmVqstgM_mZLMhiJC43jvzdxcJ8E5NovuWzM0G7gQhqR_XcTrM9Q1h_ggMS2x2w,212
YcqOkaSfFD7qdh6lZ0UCg2vYBlQLb9A4MHvcMZ0tx3xf2wfTBR8v43rQxHwJ2q-xsSUriH40KEuITA,212
O0sKktKuYnCs_PExEFc1BTRxIMwaBx3wX6Je9QHiFhJ9aCbqXtHwgluIfN_L7rrHPMC8C6_kLmRjyA,212
TeJqUVo4XOEZWe0XehpSSjZ8oxL0YbfcwA3gZIRvKxljDKFXFfhtl0A-ES6txGbF6DMbHa7VkRL1MQ,212
nEhUF4BYdFXQBvYSIrCxp-miidVVdKZl4ES5iz7YNuvPpBxM1Rj81vFFB2k-654593uqUygUUFC8nQ,212
FHvb5ZNtHWMAxt7zuuo9iBAwcmJFu90GyBiVwLMnT8ym-_xBC3DONOQWG9reNVp_zimUQzFA7y84wQ,212
9xa_ltIczUm7aL5v0V8yDtZZgq0_1rstQYeV91v7ixWCMUkfZzlC1KKTn5GyrGSEtgDyS1yo46OmKA,211
vvc2wmeBepQZHY5dZWuw_IjsG-KimlYO8dDBmGzbVeUwAswO7GeGWSzsEsM6h822NvV4j_gUbP_dgw,211
JOC2Q5tYHSVXkzat_4xe0sVR7QAKT1FyGNU7rP-EE_nOyWzAlqWfcEo2toM36S6m0lGMudR1Pzociw,211
csUBYOg5-SRVzJZWAJS3IEUPNBt3N5_gsT7PHfeSCpPT2OJrU9XGBUaHJtzRcqvTzCjmIJOmOlEC9A,211
okUqlX94FMmOJVd37Nelyw3xwgTIdTQCu4_v-AVYnxSgTeLoWNQkrR24smctjiiRrer6KjxcSESlTQ,211
tOF5wVKQDNzo2B5D606n38mmc78aeCFUGe9p_0MJKA99AnzL6x3CknPYfLwIiE8LnTBeYbVUu3G9Rw,211
rkN873VFfBlUOPNHZ0nWz9OkyL8HvJ0RL86QlJBdNLetB6xGFAktnpV7JC2kCfvyGse0rGQoMIOisQ,211
BPR-JiVTa-xN-1NV006NJAVKjANthMC_g2IfwbQs9wRifX7lLttji89-EjeOLssBbUOJJn10jkTjXA,211
XTe6tCg3NBwIIoI6vQ1bQUN1KWY0ayKWGHunTcMlrLSfOizfhl0BVy6d5jfVkf_xt7z-QuIohYq2fg,211
peGJDX74-HkTonIfP3Jd54HXqTuZKtv-awb9Y7uEp-hbfzOJqcqkiInL4tcP_ZcxMTpcJZrYjR9M2g,211
PhNMnY-JtpNhMVm6GnmatC1nbItTgE_TP8wV_EPxRW0LSHiigoHo1n-6_pLd0l2TA6mi87LvNPCoHg,211
zggSvosClm5XdK2Hw3fxzkrfcFgPuMACdD_1zyrLwDwFXokPAVDVrwwI5vf43hx1TNJPZMiRyk2Chg,211
89HMLTnVB3rDnnLsQezoMLNQD7AMkObC1bKxORckNzLU_jBgtRP1QLG1fwTkMSUKzpUXBd4lv7RUAA,211
AwfpM-2iKnDdN6DfOJu6zG6Qp9hihrkQdlx0nJLdaGxRCsQaikmmJ43RKcVH2QT-SsE4f475qKZH_A,211
3O0_hBuDYDZYHJMVvsIVFb438UgIo7o9-RqgiENTiv3-oUv3h4T49Qn1_9s1klWWhyoGNY3k24E-GQ,211
k_sVeua0xhs0-6qq5QMzMdd7t9f7uucqhxFL1Ca24DbT1xTC8y-KDchBY3ykXLcr5d_SwHX5y3JUrg,211
HQesCnAuCPNDkXfeBdi_5ByieU4HjLqmiWkoLHrDcrvKKk4HkHRAEdPEuR2t3WOoioeD2Sa2RF0caA,211
19FZ9E4eptRLMLvzDiLlvsDxgxw4GmZ3BS6z818dl8BcPKi0qJ5HhJKiDnAuCpPdO8YXRH6sOQaf4g,211
uXOl_EwpiQ8RZdzNwsdjm3nOJqgfhJFD-tqg_fIx9yHfL48N2IEtSazngDGL5NNiBra5bA2yeEEjcg,211
OeHcgYkRmqR5gIbG9-gdzag8nQm1qoUntDWD-Il6__HecHLa-IjSbALqL6lXV2JpJcBvsHV0yg9U3Q,211
FV6o8-j_zA9FPCMgVow5z9YuIyZShr1z7wuswPbB5kl89LKEzb0bWcWagCKQ2-z1SfUSi4UKQqpBhQ,211
B646RWVvKUCfeLOlyXRJKFZXchPFdynTJBEHkAz6EljkI3prjuAHiA9hRAcjKjUM7eB0xGZT2k2LIg,211
OievfEuMgoHDHkfJ4-Q-dA1FsONfpzGIMyr_d6yAdwUxRufLAYicB2Q7mNmmTm8CLqF1rw_DhaSEPw,211
Mi_RFzR5xV24djEuYzjVrECRjdapJFsePSPVu5L5BKN9q5RpQUrJujyCw2-Ki-1-PB0RgAKqt3D6yQ,211
GtxFvwiIK77GcHs3pb8bFHAXVAylJeNKDFk9NM3peDL66mf0G5EsnwfUem3Qr3F7bpZlDaX7X_a6mw,210
6HG8RBff-5Ntuhi9rlMa_I98aVZR8oRkMwc3D28xccYkjneXMPedN6YOsycPEJiJWC9UrXSSYEVwRg,210
wGoMBapQhyoTohwTxnH3xLR-bqYBtT9nK1cZsnAs0Cke_nd-xUbwXiDWgFmUukv2h2IocAgsB5iEWQ,210
CqZPdjfxfwYTeGZ1SuvGIRjTrZDKzvZjiDLig8Tulb8lh6CSi_1K2YZQfpkOTtIi004FkE5nHxzrdQ,210
U5aTmBlI29xm4fFgd3uln2MLHDpj03NlgtJaIOKjY-tYmNRCH0HCAPXtttXexYcHmm8-gjMAhfi7zQ,210
UV3gFa9t_Cx6AHPIdtsLfHjO7NesnGingTjr6XhTrQPWnHNspdicu19WI_KOHuqWbl9g7SjM9aLRKQ,210
hOIn5vCbDOThg8crk_xF6wYOL8rQsL-HUKKNpPsbb70cWukf5v-E-jlA7WGpmFJlFlFIJ-Es_gNhFw,210
eML3AY7n0BLtI50soLXSLVuYT6N7qqCBmT4yfZUybN9rNj_a0kcAC-kpIlgELu3SdBmH1BJkZWr6Lw,210
SaltwWMUtYN1V-1vNXH5j20LrNsvBVBvjWOLZg-k7ul-deS61ZdLwikx9LS4z6j-YQAAIS5pc1B1tw,210
aCU2-UGkZeGtH4tdPpLu56WXyaP87L6cShXLs72S7Ad4K-y71bgQJN_KhS65uwgydqMTdrPK6HC-cw,210
pVh2R_C72NuZD8w0YBMXUFxYMrW8tpLnPRRdJaJ1ePl2hEBiUKZ4okMht-BZOC0FgI3YuzO82uXN0g,210
mM8CzmKjPEt76yKs14Bv47oiduFe3rrDqrXfZHQHSZCQYRg2oQgiAKqa6GRQfPosTusT7WGol8h0SQ,210
jqNdk1INIEvRKbem8JMX0hDFHuQ2t9F2rN_msT8tRksdxTRuEwr801vS37dJqMgEWKLenztexMZfww,210
405I1wQYcbXGf-6L7xJv6K8-wtqNz2XEfMDoImIBREpoeQxMaxLLPpw84FusKZP8H4ob4VmXoa6vmg,210
K_0ylUMvkwUDI1R9VaY2KRzrlCJAKUDrEiDvuNDxhGJbED0uMhqE3ZSoPK-9IwdXlt4x8B2GEP3TSg,210
JX-G2umAGAMENruUCyTPffPnEl5dEVFPqFDHPVDoG1hb49JLlyhQ0rTzFqA1qMh888iSOWJbiEuqFw,210
89KAcvF8bKdsiqj0fkXy9-8HINO2UAj9WWbTRPYGrmkupliYJLcNjpIwPBqipap2tnnr341HcJ7iBA,210
mx413XQ7cAXkvVlL2vkbhxtGh3_1VbxngTKKA2R76lw_FSXbn8dWmjpo17iZicPYEzZLVh2BHbhI3Q,210
oBkBwxa6JEipRCMYT1-EWDAMsDiuc0E59DFJBWUaJgnMuNqeqRkKe2ShwCsShcnW8c5ywCikIiBBZw,210
6grcX90hj7osLMexhrsKufz1uYdgqvK0YAtRRWXumBUGogzdqDT0lGa2En1f-dQZDjNzyACQcwrsuA,210
1WsjIIw1Qpsn-Gt8ZbC31gexCDWXXGZcPW7JS00LTXBUZAoc9C9Cc94ZhpdkSUYFcwFJqZO1m7_wYg,210
YDsZF74PAnxhs8l3EACzdAscW3amXMJQX6YDwRYYgDxqxAsZxwFcVSLKA2-utQxj6l75ZyieQaLK_w,210
CzK5NPztTq5TOk0NUHHt_6DFmR48Swa0XfkSKfhC0JKMl4-D_NWIsV5RXD_HkhP5eQRFgGdaM8EdTw,210
g6U6mt-lMK00F40FPYYRjh7BRmt-SW11Fy98jtmcasa4mlop7BAzcMnk54YNG-RK4DzPI-Oe2WkV4Q,209
1Li_PUtB3OynnwIgJT1k2jb2vMUzZDRFeAKxtPYn9TH0o9RZ0wHPy4jVJk3KRTsw73IaZDrqxNEorQ,209
HEeuzzXDz0HxUguz642O_2kLKTw4djkInPXl0fDm-7IzH618VEDbi3tC4m-TatslX3Z3B0wLHleobg,209
kEKwReanMURyhTyQPp4YDeihGWxHf2PDV7WFhEfs4o14UdkZq0xUe_xe1N8Qgwk7l_Yt0SDrtJRMzA,209
DZ6X8H9KA7g35XBdCLwpfxq-tggJu6-TXamt_bhIjoQQmTcflo-w8zN81WUnrfSfnhEI9y16zPkmnw,209
tb-C7w1rqWiI-olbEzxk0O5T1oBYrO_egD3xdzFhfvxqf4aawfbEbJ3b0OjS19LZqh6QzaFAS8H1TQ,209
Zs7HMp-30IVOIOTLvcz1wCED8aZZzYSTSvL34iVQbJJk3CWLmJvf_zeqVM9lxgZffagHIpMMU2moVQ,209
KIgn0i8OepCcDBjn4J68dV7baXYK1lGHFAyZAvkhAFe_TZJ0qhv2zheVvz-GBfzCbJ0ztO6i_tpyRA,209
7XGQc_BbSIm0DXJagxmq9OPJKIWFKGchqz73vI_5D0gKxmogkYom8um7H5X-Lp_lLpeDZJoP9xPBxA,209
RtRLEAV12QZDIxW3ria3nopvgJI36lssubqT-GBRtt7JoDDORUZgPviyrba9DeJ0OEqFBymVhtXdOw,209
bhb2sgj9DEj5041GFcRGG40AbgBTCrt5iWPtxKbFGRpThSZ4WFJrHqVikBxqZw4mlV6IpgRblc4UIQ,209
r6b_33rLf_A4WXGUR1twLoJNmWp_5xeCQvAAKImx4EAvHOyyYgPLj7fCnqstx2caKo6asz3CZwSaFQ,209
csIEJ3AZlVtUTliYp8AaIACC_Ppf9Qm4y_YKb0J31R1c2kpP_jHmMQRMIFYpy3O_uAcezUZ1XHP5EQ,209
B11IYzmEFQaJlVTdKD45NEWHwe18FHuylZtNTyvn4mWHjyVhmyBqMXsrp_NDc7Vk889AXxWijipSYw,209
V14S-tO7A3s2V_JYdlUpmCiIxsu1Fr295UIziaPq_iUe4eeHmWiwQXTm6ID9AZHTwur9MTm3L1zjAw,209
ZZNjJT-LbZWNGy4M6HdKXGNipQ8zxu3_9ya1gyF8ux6JbkC-LiX9oBWPzq_bw5bHmjzj9_A79WC57g,209
d41dpJ6RPtyasloJbnzs10grpv0sDfnjSOyfW6eijT2C5kHRA6YDuIDo_aQXcdz0uyVPKLVNSNiGvg,209
iJnJ8kQF4abeGshBrP8Rg7GaCvaFgSdIIBkWvUX68Tk_BmZOLzAam_r3-hPlOFVBv5ABcvg4X7i8dw,209
PkbBeV_BNPLphaTCUc3f7Su2ChA1EyVQLA0bFD7sEOSxsAysguLWSEukHN9-sxc-6d8BWde05OJW8g,209
FwXuofrlgQwUMFH2wSDbrsDs_04bBXdddUybQAs15AXdlXKljMwCKU_KbKFWaHe4PzKNo-4yNL0SAA,209
bXGKuxIzDUjFOUjg4b5HVDOHvTkm5NEk3XjO-nzf3kdVXG86dIVP0u4H1_A2lL58hT7Uz19dQ3XRDA,209
bFxZiN9DbHFbm0IKWKYBmTFKD09_BQ9K2iv2s2u-d8H19sLkQhBTuboyp2tJ3FMIQGuJU2B8364uww,209
W82Xp3GsgOG22LWbVhBfXn0l5iKf4GsiYkODF1EkelsLJhFLF4tPGfeSRh2IyUPICt76hUC9lK6qOw,209
4vUkazxjgK9Jvxcc898BYxwkkQY7LQedngSLfOaR_YPHRj-FGP5jz_HHjvc_YTjau2JrMe7lyHOOWw,208
jAMO4qsXv3ZV0PHWm_8lZYcc6PUAvOb-D2g_dRY0D03N0Hd66UWfdAFWldcs1qIPxC9Mln4GWpTA6A,208
z6RN4YX695W4-anXWVlyXreCjHEBBSgmtjApZjZ2on8UK-xfH0_vP2qO2EFVs5iNsZ-5qQjA6lGBZw,208
McHn8WUus8CGmnACIdDJAo_cC9ymKR3haKjNyR0vfyVFnulpWqkaZFeILyprUCtEyeaTLmOVuuQPQg,208
s62du3A8xl6_K9jdl4_a40bhSGrIMslrFxcUwdnyi1qL7oDXKLJPN3Yh3YFAvuIfuDjNpvxv-EvJkw,208
UcnMVklbVHPN-UBcePMzOxru7AxMDY7n4gyNrwIjpcuavbY8nncNfwnyjwV_8BJom8fmNG0VzZz8KA,208
GNO2_EFx5KANSxBRLEe0rhGhSzRb8fCoyVQxzPvozpmbm3nEspz0HqZ7xcXFSziKoe17AywArrdJfA,208
k-H24NQuiEcLmXsgmLLMEnkvE4j-TmJN11wK5A6mhXtvWMxuvRnJrL9JDBD1bCtODWpKbHDzf5GQMQ,208
1OHa-zErPlAahmsgCAGgvF3mSAaObTefAid62ikE7d192z3Sp3s-iPxv0h87jlw1_nOkZ7km19ibPA,208
aMJHD_LVssqTBGVHmiG8pSEFNVTLmKEIwQ_Te9_wpcN9OneaJetm5iHs14YkKl_xptolB_QSutr0lA,207
Kk7omMnwWB6IE88FsN_uG2bU81Dj0iy7NlS0DGc9gapbcbPAwPmbMgZh4pk6n6GqIKL7f_hWTmHi6A,207
eIJQHSfORf4dPo9jMXVmKtGwx5Vxvbw_o2h6XSWhbG1PyE3GozSEyC-fX6npvat83S45F3Q8K44DEg,207
1PubraMyHqe0wvIeEKQ2eDDGxgc_0YZRQ2i4MOq4PTyP2ShkJs8pS9SMhF8y1h28uaodydAG9YFNew,207
J02VR6oP_WqakiDMoy5jKk47xnhpC8GJXpYt4Hb3yhM3dmVjaoiiNJcb88Ex2ZR71GzxaH7oKWrmKA,207
l0uHa7DA3ps4ZRY-aEXm5XHF4nvhzl6eDDmfZE80_wG-PFbccMsRSNxaC_Dll4_U-TVgLb4uqSc7Lg,207
urK0kn4zUoy2N4yWtfnvNaw8tLB8oeQ4FJlpCS53Ta9xtfusmwGGWpIj5Sr1MXymyhaljbea66vksA,207
b-HToO0yhVZFCvIwRCkILgSd30-HT6b41ZOq35lRWLp5V3l__niOFLWUXsK2XJh3qD4E8W-iROJg9A,207
zHmMkIxd2X_EsLbdfjOLxFghDnMF22nV4-3LItnFu7Kp5oKFqubulgyJhpITcV3oipsNO9MvvzLNIQ,207
Y4M1EMwYGmTi54qrZ1D9uC1qRxVZ8r89fHX-tRYE4Tvw4PaHGswJ0YikxGeR-jdw3Kv6VKmXBmRhCQ,207
k7RQaD2Pp3rBBqja9-pjTab53ZedhPQdF4kEbZgmUbhzQBJbHIb-ZduG9wMxTfCrHJc8JgEVGUhfjg,207
dyPavHCiMwvc7bt6fFU15DPFGxGPc23oo7qkZh6VRk2pNgMVDm8mo3nT5RsPoo9yAeJ7bPQ3L6du3w,207
nSZfq7WbW73EUqvQVkWwUXilhF_kH5-fhBPfl6IjSgJmibvjmLO7aHmZRMVJ2ei3UzCySAxwU2tzNQ,207
XRXENuIerwwjbOqHLAsYFaqm5G-AjVQNkfYCzL2ZWrKrj-oiGMTKc8SUUARo9YK1AbAWKWmSt_3xKQ,207
DxvQpjFv_LpehaBTw5NNPPrZcHBc0qSBDv-6O5tqTP8CW-9pVG5OL8JD4Afx9TPMp3qRGTzi_gebag,207
wCPgSEPikibC1zwhi-1a5GNv_g0YRjX5Png0VzuKoyfihsHdXLZGoDEHwlZrDLQirLskACijOZ5SHw,207
HYWwv1PLdc1B_Ufu_4UTNrkMNiDo8sIJV8jT2M3FDEmsRfplQHRtovxS_8lr1z82iJ3z93CuM1v9PQ,207
wTpy1LeylDZgg1xs_4HYVIzPsCLQkT8P_-zYNSjhQl0WwZD60VDgWLG8yU83LqVrJsz3Nl0sFZDBbw,207
VfO5cR6EwMP7ITRKGh182FcTRV_Iw9aTrPdvG6DOFv_W-xPZBxq153BCnoCwav3nGiUsyfqJ43swkw,206
XdP-E6MPpdJwx0S4sfnFXfPSyZNucVqKm522JBJs8C9OaOsZAsSrj_yGGvvqoi06WERVSFzHeGqdQw,206
gH4wcJwNsRPk5bzCNtRVXuY5NzMESztLff1pLTkJdl19glSLvYow1vus-BiK9TA1U4CS317aZNq48w,206
