puuid,leaguePoints
8Ie4vG0mSvAXGBTucpLdXs0O8eEdA2O1CEXbnv_FdqSLmRwYnL3KoBcY1NJqvmLgIRP4cPI9b1GUiA,885
N7kgt_Wun1kyb4KONhtAp7of3e2ospXtphBd6xKFLTzdcZJS2O0HaXYguKeE7x11XSMGbEt3JMqB_w,885
BNhP4XtlnwDkYvsbHDpyekz0X_WxNh08QVzrHUrs7zodAhoCane02XA2Go8JZNtJm10KN2Uc18u9cw,884
znIN6zs5IogobHYaBj6XBdr3neS7Yi97bROPKmWmjjASLMZfErUUk06QQXAWCogWxB0rfjpUMQhM9g,884
whEp61UYaP_B2walR8F8QlA3_Tmb4OOATTyJsMW4jH5VpYzTqdbrsKWJhrmh05QBIPOZeXJ6-1roKQ,883
ueHKkeH6vdj-7tKP9nqIGa_zoSRKjAXeQnuD1ArLMIiJ9Le_BpiSfKvMbJ3lMVv7TNR88gQnIFkOUg,881
dg7GFFXPaImbchOgFrbnPR1EZGydGpBNYYgMk7A86Myix0bwBGa_N4cQaIbUe_RVGhS2_RPXl8zzcQ,881
YPiMJy3vTbDnssE9bLbwQ-vJRiiuoM6Vcvyc5eqt7nOvhN0Ewo-9pS80Hl5XtAHY019lqwbPwUG_qQ,880
oQPBogjJN0RdR_0yvna5hFnJH4SLyLs2cxHjc2l_9Z7f8uXh_PZaJz7KhHE1xUVQNBkqZ85vzhH_Uw,879
DH6D0tleQuamGL9olskRIH-NTPbUmNFWYFSy9rSgH3A1B2O5rccaYFQlf02LCl1BxZ1W9UmSQa0dyw,878
LGRB7pLnwuv5KQsMqQDA0j77N_Vx5tsqAM7l8GoZyE4oagUznYO7rzNI8yh0Ct7YcgOgSNGXqlbIzA,877
_Ejk_9l5og0VzYR4VSlDpxcV841fXYtaijWzuRCgaW0hvq-TrgxA_k6JdUfnAp9taezdt0BNeNf_jQ,877
BZjSQGjX6SEHbRRyhrBheTvSjKJhuHPYicBnReUHaNceB56o4xJFc9ZqK7Bc83q2ZWpuuXZXOUE44A,877
YPW4YbGDmzj3rvL77y5viqH22LvkMxMn7VjLsByVw6191CM_whMa_CsdqOMASrtiZyUKMmuIObiAZQ,877
YuWHK-oecRxo94h2_9uHglh3lKQyxNX46Rsg1TKSkNtMUKC9tffvFQ9-fBPfB0PKjsL3mS5x_uZOEw,876
XD6U-q1qHpqRLWeMnnDYjcLrlnPqNeVoz5mcFpfFtYxXR_d6fKQMgVMWVh6IOkrOHqmtSK3_18Cqcw,876
oLFxnxHR6tMz_OXKGi7vFo_BWZe7bPV5x9SyynwaUJGiE56LbILus4xBi2OExvSE8OB3L4Zb84XGpg,876
ZDLpszSlZ-kNHYQ1C183uU4aniGHJ_BJPsdcJ1kxXClYrA2hF5VO5anLsNf-79SH0ZWNH5HudPYm7A,876
8JK-GMzZSozj820LtahWGF7iLODkWanSYgP6XGvJntRxIRexFgsPR_bkalLMNstMIbO19xfEMITO0Q,876
-6m7GLBMzgH3NnmTInJC52sGnzInOuoK4AnXT8LCR4XLa6yze3hG6TG6dehpyCc2qoDL6x72-W4r-A,875
QW3CU65lRtT8Uyi7xRGq_ufAy04ySVjszuNBqBsZu3Jzd585FHbMPJH_3lqNBhNKTjJGyG8hIkR4Vg,875
zcy91Kopc5LkcAoxVo5ngZiYtwPd5N_Ww_qmjwf12jNDmiXyKVMVfFoB3cks0JuoCQJKuT8lTH-gfA,874
-GFeTvXS_YgHFAsw2u1e63XdAz0_TyLQ3aS_NItxDqTyOOi7KRZm4MTz0Sh0Zi4X2Tg7jP4PR5Dqxw,874
6TcIpHcY0BzSK6dHx5T7WD0ojWqgwQZnVXuZJfQV4gjPwPOFfVtLstgMzvz2AbJtBZWyodxe8cV6_Q,873
YiU37UDP4FxIIC1qmekjQ79yTR2sZWvAjyzKnNRX-4lmEV8XA330_0ay-dmPOAlEkdRHZeqXG6YjKg,873
0GaL0XXYyv7p6kL7x-YFaMC35hwMYmOtjLi6Ly2YT2Jw0SsT5kg5m-LdyagHMc5dkAvxLUp-XgqRwQ,873
VQbcyOmMdNStDssQ8B8TSFQF4XAalAq4S45JN_L5Qzp7E0bRpFthjrwvhz26LX8gmfw_cP3o6UunZA,872
KDJl9AjDspNNTQwAkrfNmDWaystZkpGj3n2ylCwePj4K6OKwiCwAwXxrJns0amWO5rIck080AgSbOg,872
7gE5ZG3GnydOLMdgqTMQS9BJnz4YweHXgTo-UhvdYhWsNTlUDLw_t3C1mtBWo69UWMA2-vg_DkpcDA,871
bfw6SOVDZX8kHyrlhufMmjoqi0gzEKgqK8nZP-_-cHPXSmAaS21IOLXqHLDzABS0yYe6E7KF17ETNA,871
7XkWpnSDpVNWhQIoF_IMTXk3REW5ICtOcWORvmEBs73bPRWiVkT2Rwy_vNL7-iwBlAFAYfQacEPnjA,868
B3-RTblpi6EEqSHcPrt20xBr8jFyO9ID63NVDLHffZYkX_LaLrpxbiTokmSmeQWNluuS26AUMVJtHQ,868
_LF1pLVme_UD6Pfs_qYdrHXj_883oZcEvnjaeBiDglw_dDyzT6jZ2YsF6Svkr4O830z2hlg0UkFgeA,867
Gf97mYuQab3P0raSBiaVD9sQSeuEJb-W4ONtwqGUxAxfGq6Grib4b14U8X25HcEBdsmjmM7GrUEysw,865
XMgcc0y71I1fZf9O2R9ADH7WdRMUQzKG9b6gXbpBh__OC06LANJ1-tjxlW8dcv41yweFSpheCCdSPQ,865
6so9PrdhyOirdqq_HAvBM21e2mD11lp2WAdEu626D76BzwdRYpkpUUVB28HKhSGmo8nGEKghiyVqmw,865
yZLLcJ2SS4fQMlko9AymcHUVeKTpCm3Tj2ShepQldJ1lIfN69JFxDRi0W9GPXYnFH3k_Zuqf38viGw,864
P6KJ9FpC0rqWHQ9rzzhOkdKqAZlDrMaDpjQTbdYTuIQxk2Aic98pAk0pF9TCLHQPujqP0KHIUz2Q0g,864
OfhqqgTRTNxc17kTRX0xa0gbpk0-8k1qX9IbzS5U2EfaCJ-ZUa-TfWncSS-kTwKDy5_LzY2O0fZjtw,863
BrVFe9XBBb1c0H7XK4Q7JP4HvDCiVCTEwxUXuXpHByX9-X7WG-8hMWf1ilflOUcri4k84yT8Vn9kLQ,863
nTgeCQeeS-vWCsxJXTmSVPoJjWAU-HLy2YPYNGgU7SP7Ix-k5QFkLfMMOsclulySdFGf5uUfIoFyNg,863
F1ZmgGyIWZWPy4CFTSXm6cvlLt0IvTQ_UUfECUD9zPuWZRWdbNX5Ysqb5MvZVJ2EyZeg5rRkAkUP6g,863
nmpSJUnREnfeU2IW47j5Glp14gdtwD98nNCXUliXothYz7x4nPA5N21sYbZySJ1lDcm1qYob_rIBAg,863
d59iA4xivI9lxWE7cvgpMmCj4Rstld8jWjCpPYDziZ0h_U-z3yM8t4n71UzVTQVzIMH_jWWNDglQeg,862
D0pIbQ4jsd-K_zc4RUCs9va81G5-xxzTjpCOeEciQO9L_mF6tLIM_s9-hhdsVEOnvENltQnrJwcxMg,861
-gqil6_72-t6bB6onxKLaIOAI1CP2LeMyB-Nt85ldeOqpr7hVEJsfVHa8-dVnJPva_umf0hyeFis5w,860
PHLM9i9WfBUDMBvT5yi8pdWzgbQc_43KUYc04laMIomjgPYfQXs3Abf9LN0KYXPwaPjv2H-RXXvLqw,859
cJC2F3towuzr6PJRSOd3x5HjG4g2_YrkuoekX-kinInyjL-x_nvGJLtbyC-XbaaNHeCzqxH6bcLxVA,859
yPZLrCTGSpJKUg_LjyNOGtx7wH2kRxI9JoUHv6GJLLx8Sx-3tFk3o7mxFpb1-H9xghMiSzu6OMzegQ,859
Pg3CkjnveINGELsIyJktwzqWgthudIBuPAMwzG6_xOgI7Ejnz02MiEQOBipqZqVK2Qa5FH-iKFgWdg,859
3mhmh0cUGiGkxNxNJDpTF1dbv3TSlJxcFnoONgCeoinpy9k96UYGujc8-nztGfnk6RgoVMO2UiciLw,858
d4-89NqUEfSxrZclwh5vJve4YDFRFVyWyBEd26gOBfDl2ikiuCM-L_J-459V1z1B30F9AMh_ExBaMA,858
GAGo0IrhZaALDVEUFpvGAFj7d1R1EcWPjDnJSY8tmq_Ic36_8OkBWlP2avEuKuDcYpSrNz35EQUtOA,858
azF83VNEpbs9bgMKchL82JMNvYKK4wGctU1dUc2IrYBRoRwJ5xIPR3jqzRG7ydh9KwyLlMKiyJC-MQ,857
h66Co_618O3BllOYI4eDH0rTvMt6Q2Y7jP3FK14xD3PidIiEudWx3KSVTpGf8Clx8I55WjOi2g0QgQ,857
ByP2nN7udRKsMDf8Cd28SW0REy-TCu3nvXlC8KE9j1_Ke0n5wxSe1fqKbNTIyJbXgvondIKiLIY4fw,856
iYFf1LYDJxKp3ZniaSOwj6BJl9gDnhi396gHCU5a1ql9maJWXTmDw5dMsAUWeP0v7UFMx3I4gjsUtg,856
F6Fosm75xd9BiFqD5eQZKThCcnTWZaj94sNznMc0EVK-ErP1wEagEJbjbAfpCA9R1_YUKqa_z2eflw,856
8xfT5jjbHuGHMyRyiSXrL5aYgtTxyFY9cVZdLiPq-SS5fOngZHG9TdDrW1pjHrydOpbb63PPfGFDVg,856
H_28sRbnBJoNdElYOp13jOUnPwZUQderm2jkeStwQpdzBDY_rscaxad92d0CZ82NHF2PjAbz6RqTRA,855
C1erPt0HQB0CyftJOb0Eg6Z-PKcfAcD-5wzC8ME6FuVZnrouSsuTmPi2DC70nFqTWbG4Sc3Q_YFO_Q,855
ToRT2hR3NSBLVPDWN03r2WXPiQC7eh9u0sKWDID6U4IqHS-1dFoynNwyi6lcHZ7Qq2gLu28eUdfuFw,855
PtEORkVREmA1eAv5fE-y4DqYW4xYldvrk_xvTqXNZX8pjRMc0QuaIsQc_zN5aYF4f-ETi9xW3JNxrQ,855
TNwQuPxAcheBbvTGy9n40SS3JM5E9eQSh91Mi538I2yi-ir_PdISIsKPCUP-lGXfNpe9xBCErWR51Q,854
kf7sN9-P8CX4Fplm9pqWNDzkpd6SNMMogzMlANAZ7CgP8cMyg3jegeEHtFYXIP6TN0pSzQLooLgVGg,852
7CO0xhlKXtgqLxdCMco6MBpeWyv8p4pBz-4mUpwKddThWj313D6_s6ZFFYnJS2-8CQLD7JQ4TSYS_w,852
-lFZOd0eYrMr3jBAS-BmxIT1EKi89oFNI5eTCpaf5ReigOlf5m12QeBICd2k2EiFVP3_A98w7rx_nw,852
CMnDHVHbCMnC4D55WnIZ2ZF-Ik9mNZWN7hHPP6zzkmfI-8AywT8JJr1DF4kwn8CKbI96-fAeV9FPcg,851
L9ENdk_U0DAPqGwHKU2nqA4EaQDPCUjA7DcSLh4R7Fp9u4Y5kXibm4IXhfS2vk2l0mUC4UpIXD-C9g,851
HYidr3Tho1fSLhEOE_wSxDkVPn3zlsWtWnHqDO-dDvH9C0MfvzOvz1CVBe3GDS-sF1l0kv0WJLWAoA,851
aSkBkHVnCRuZXk6Z9TwqjAO9fE640JY5mtGjohG4hPHEflLOhBduEBS4hYD5wUsoErj0URMP_nHbQQ,851
K6zH_MU9tI49--75T66zs4UBzBLkF0nGK4vVp-kLOn-w59B6E1YCKtmZhaYoWiycFRT6pLLZO9xwxA,850
14wHW1Uun6uQBqTf_22HeaNWFYCrK3fA_MIFvgnug96Tz8vNaMQfxyUPBE1gIh0sp6Hmw46m-LSshw,850
Hjy7gse0RmH2_McI7BVqQe95c-uKOXYwYYmR6vsMyR31yTponRb2clJYVtgOKoc1gNSyS9dQgQMctA,850
monbzgpB_iI-UcZM1gjVxXx6goFItMWtb0o4N5JpNVCioB72gN-LaMn-pU1tM7lK9MgeIHnjnL7Xng,849
JQM7EJbErZwYyXFTHriAXNYT6u0Y0rtoE6pHla2ZFJougF5fHERIWdTZSFjNmvMkhjhme4uDwWwOKg,849
mdLMnHI-0p2zxYPs8o4TawzJKEgu1yI7FXhcNvB_Uwx1DqyMeRpfxLiwdreUDpMgdXIhz700dZ8hDA,849
IRFSTtgerzy3Y_c90I4LQEZHtByiFJoCLKruaf-T66z7r-iFyn3_u1NcpfGttILNKTnwNgBNdgTFmA,849
-DTU_NMbuDMoUCeOM0NPvqcT5iaKi5h9yzoyodtWAceGOZ8g8xSBTFGb6_hymlrmpRJ8Mcy4FhTItg,848
UibOUcxvaNAy00muFZJimn1sYrJI6UYvWB2UEbpXh4WutAIpGslpyJWbsqspXGfAI_wkzTcR6-nrqQ,848
OWHqKHfMoE52wMnv7LSFSe8BOoN2U0oX7pNQ_6wRufd-kC5KLkDK7Fcy3GF7X-Vea3m8aTKy3Hs7cA,848
RQyTxYe5wmICBHJYX3eh9Ki2SKN-uO1iT8xAeH117OfoHzarIlueo9ruDbLrU2tpG56vrYcY4XGtyQ,847
AC-ALY8gHQpoBkdmaqy1zs4af_V78oOETOyv2p48efHqF7ugRI81t-F5MacR3A6xRx5-o_Tmi4p5FQ,847
Zta5ZVarh1onZJcB_8jJzaZTNUh-QU_9vL8Pf2scpK-N1XUHE49PNb4JYl0DQJZQrg4i_TxjEUNHcw,845
u32jUG4gvMwV6F-I2UDgJ3GZR-K2cnhAWFIqNHlyqP1Fa2gCkDYEAfWGPmB8cfpcLp55NQ6aAJEaVA,845
Xz5PeLq0Cjmo3L0JrZ_zLDphy_2lvLDWawXv6lRMbJmzYC-TzPtd5KqZ5Ey_ar1QRKLNz1mIt9EU_A,845
0T-svGefori7_CXA8rqmVrNWxOChFnQA3crD7hE5t4PJRecziIi0_5S8h9D3yyg2Otc7Ay526M0Seg,845
zJipH2o2QUMk3IGaFklqvka9sMxiQP_NLYdg9AhWBKvBq7t3pMZq1_h4-Y6IKSSaEeJrYdVq4ZihsQ,845
cSDiytweXwMens6e50m-RWBW-_3ZR2NN8UMKyzejRxDhlIpapto6vNo-W1illvPJMlYaWhXyWHmCpg,844
FDNL1bE9PcXHoTSVwBM9O-uHnrZrL3X9q3kkIQGIh9GZrfVoBXVqsNwK8chev7-AavuJNq1JvNj8Uw,844
b7qbEZt8Liqsn1Q88rkfsafcaoyhorofpRrtXAmiG_g6wVlt51CQ_tJfDrs-juplR3_xAJj62g_DtQ,844
gDeqHl-suNgaCpvAF07X1c7AXpeTbCzAXJyGE_uwS6M5aPTC20DOxAGqI4wCuXYcHFEdbO3hyYJqbA,843
7DoCCcrtyCVLMaPMMjex3-CfxlJ5QOzlYQw0YjTGX7REh4p1-n8LHEyxoaXjbtZB1aOcodmGnOqJXw,843
uUwimUwT4hyvJBNeGvpcgiWJCNRVzpVdrhP__bM0quF2Z_VsNyArIp4_8CbfoB47oOZlJ3UdG6TwAA,843
j7RR2BhTDQuqM-Fe2sM09-3dqKzDKm4s8PYoGAeA4incL21h_gAY6frZtwOBXaG9qGYrEW-8HaRzjA,842
p0_KrEF1epqrlzK2Nj5Afp0cb3Z1WQ-X73VFuiiW1qVm8vRdRYlB45vG1EptLO7fFudjx6Hgwf5cPQ,842
bEV6Oe9_eplnWf-_RwhYokQseoBbXOqmAlBNw7gJg5GNyvruVkt84BXo7q2e1qdHKjVXi66nMHiM-A,842
BPS4KV1CPqg_ys7AzwESxvP4C7CNmj2IcPDm47OND_3aSHHcKSlQZDk1kwkg7CxlJUD1eWyNwLYoGw,842
uIPkPGVDwVS7CsB1lWqjN5zl2qDC_SV6UxLxOyBzo8T7sBjRXOqXz9uW7KxUF9wwcRgg-i54zpQkUQ,841
LmjIRQZgDF3pQ57u0n9n78gzHuS406OuFMAZRkYyaKggFSPitEe6St2cTn6uk0PB8yuJhCcvAj-SGA,840
Q6jUQ1M59Z-42igC3I9TaO3kQrpoIt5xVKj6Svcdi7xscFeTY26UGbsd_L3lTd6dlZwwpajNHcRm4w,840
AUJZKCEQ-mWVxcQH_bLwBbuMJry8Yn2oJEJILd0PXgQ53yuW-JHlglnpUcQm4ZQJPkQ2onZ9OsT3zg,840
YBe76PwWbj4qLR6puT3rKbm2LQB0euTtiEngLOTP8B-rKfd_Oko6YnjGT5cPLp2hcbkolfov1AlfvA,840
TNESxJ0kbq4yNHmxb3_Lk2E_TGPLvCUxG-_gzeq6oSDOswtpSkW8FKtqV5TyKoOooUIOfOb613PVyw,839
cp5DZYmzhusU7800HDJU1lSQjTeciwny8-lLkRYRQ0h5MUroMtr97HE_XOYhTD6iStY5_IG0Q3D7Fw,839
0VzTHbHmaa_fxakCUiTJwpRr_y1S4B358P1w4ZY2DQ9dSIDyKyqF0KR5NrVmJp5zN_Jwu-u0MRchwA,839
VZTboMlBp2DprKaNps3H3018Z9PyusuLhod-y68EU7BjEiaqkXRCW87TMl243Uvw09SkCCQgAeRGYQ,838
H-3WTOVzaWjKGOcTnZLiuris2fwubE6CrCW97qTFo2xnFTuEUYgvMyWISYmKJAqT3CiSv8Rqwp0G0w,838
Ncmr3O_3S7n3mJL6UaGW0AUOAokjDCubBd3bQQDIWgrEutHdIzI5pzIA75ly_QBzustSxyC0lX_1sQ,837
3G3ImW-DxNe3xXhqhN-B-NDEW1MX_iCkfJKtWEJLMfhp5oeLqgYtsTbqkzVFfdKf0MrIlZy75w8M3w,837
NOjgx22RbGY-SkhDjex0499TchDxm939fSB_G0mfUqzgHvX3H9kLpdPakw9kRgVtbPrtQRsqUluDXQ,837
2YKYNCY5lbbwQBiYvAKApVrPzDfpa5YWi8lwTtnZjzt5jsmBBMa9Us_vA8bRhOGaLTWgLarokL6_CA,836
rVXyf7EyXjNCldnkF_Ms9j9HEOoaceeTvks4fOVJYyaj7XHy33_mZVXtYe3faPLyiytlJTWdXqWZDg,835
F5H4jTVjd7zF9K8SQtT0VoNVNnoPzWoF84PQRBNv54apgd9No5040YkIbOO5Od17CcTiv8AVnjiatA,835
mBq9gLKAqs_EuswlrT2nRxF44AWOP-j524JP2xvdxTG3myE0iorQKwfN5wv53CAjhJHPIzydiUFBiw,835
ocoFDjOb2NIIEcAQWo9k3re9w0U9oQOXH2JAAz91TVUP-uVIGFfVFaqjOKga68I8wmecOJfITOx0jA,835
Z51cTe7PkUYGLevZ4tx7tZjxrS-3yH62WV2L5s8u_R72lH-Ej2MPxEI_ScQ-Btz4Zz-CdMNKn_2dIg,834
wxy9Y0c170yRsofl1BzQQVWKiPgYwXNRPT0zYDxDCfpyXiyQO1dtReue_-KuOvDuRQy3WFG3GAoHGQ,834
kEWW7I1kVS9WJACT3n0iDxoYCrnvq4TeQyauaWZYBbgOWU--8pgywmU5Ag8RGV8vamXQ6EoBdCIJiQ,834
4EvCv21koJPGYhHN3lb78GLIIpHdftt6H1wCx8k6qGkaO2k1dm0xV_FsQaBjBLNJaLQYisM7E5gAlA,834
2ji3igDH410DmVDgpkSJB3AQhZ5eNf9Ba8o5VnU5W5KBRjkCsnvfa6IBNly1g8nlobezx4GRPD5JGA,834
41-FdQyP-eA4IFB15zzjEeEJmLqYL_nHU0dX7UIlH3n3Wi29WVakzrWmluKV0tHgNYNQ5Jmo-WODmA,834
c3UYisxM4uJKl8a_NuellBdn0RFlqAUForBlPL_EuSweC4sG_8bu0-LBXDmOJvGysXtuiJANYMjkWQ,833
qwrXAT0JibMImJjjRVgve_LNjQZhcJbOEQ8OJVBCwO6gsfTX6aSg9C1WfWK67B5CCHcH-m-M9liY4A,833
gos4XKxRAVoj8F0GHiD9UEdBNfudf4nLVKBPzc72VnjZWAhTqvEDflwIFck9eBltiskGbv9AtBXtow,833
0J-lmsf3Q1Bz1_NQSa5QXlky_7Z3eg0XIOl9XNP2zfDEmzFAWQO7pKKXfg18jU5-xqqGeKwPBzUt0A,833
Rqm8Smz12m5WQ7pbAxi7YbUh6EILrCPi5MWubNa152GAj-Q8-GItgquEjXWMMIixsLsD-Pnr0odBeA,833
qSXNgTLVfYYE32xst0G1IqeB9BBHouYw4IxsNttmDhiel-VIa3gKW5vG2QK6TQNmmYwhX4Lmcxaing,832
4k26VkPjWu0kQ0t_g6f_-QXo0X67dvAXEiYb5dkV9JhT6M8UEEs-9mVGz0sBJv_sUQgIO6mQS53AOA,832
4ePeSHY8v_SxgZ9V_lp7BHhrHf5oebnVFR1BI3fTnaoiLq70ZJViYR_I1wAqyHdg0cTlteuf5bGAPw,832
6a30w8TLJ8u5eYnsNTZAoFI1hKTaLmnxhfiO5a_yHgxCb-V7ogowM_G4SnKnkbIx7tNGWprxXWNLFQ,832
dB79YT4j91Z2v6EoIWIKSlXeR3nbJNNhxt6zwwEyDPgYbQV1qpBT7Y2PHUEcdLDCN_WpBemuQyAKow,832
LDnIZtg1Y16rOOR9YwEHCyPCyoUdmsEBaYXXjOi1zt4oe9kJ_S9v3q-9i12heAr77wM9zuO4MybVWg,831
emtJF3M4S_qLiviTq0h8ruzx9Rb-LLQpfLu9DWzBzSK-zZg2z28ad8n-tbZHx8YI-2F143n-YPSfeg,831
Tg1p9F0dmwNRt2zzSZO9Couw5IG9QoVRHftYFYmuabnjubJnqAS4mI0t1F0zkpx4u9u3forvQt0RbA,831
P0xB31zY6PNCW0Am19iG6Kw4xreut_LG0dJp7OaaBLb35bu4UwEZ65KdBBCb_sGdsm9yCyAIbcjF8w,831
SasU3ddOA--l8AOoQqDYfQtJvGn_YCMSbZ6qRv1rL3LotKhCdNW3rcE04TF1LpnTZsWAvPb7QiOMkw,830
YdfraImynukgb4U2ua2ugTuBvV9YaT_QxfpmUw7XNeI1kkFvYcapaZQufu0CZVAk3XQWOMx5Afxc5Q,830
LwpXtIBhypF-IRUHP0GELnJte69apTBSo02b7yeCIYnskBp1bBjmGHVWeJcbjL4fFfcNMc0JVnDSKQ,830
D_2gq0gdPiME-Ws_sUt6jNy6yXuOtRwwr-t9rAygl4wcjoB3040Wdem9GQtVo_vmQjhhtHsTTmfoRA,830
ywmNE8GVmH5INLHSmtox_YQFKwiupgjhb9I5jgrJD-432RM6Ht0NPLWcB1cn3gooT225a75oIE7JCQ,829
_urlVCQbGrnLh71beJvLpB-DBKHhEzlj9GfE4fxTxq6LRuo44cFQULF7-hj3NmIo19B1h646JXnM8A,829
t3LXT4tDqzJVo7Ac6geq5Dl1-y8DAmq9B8Dv4e-5-Qx-cLMAE-78QeZkqpwVsEsAlXL39w4ilEm3MQ,828
VAg9ZhLJMnl4FsgetXCfJeowwufnXji5f4wBGmfF7vZGj_eyY0fZHw2w0P-qKzOpqtN01ayh1KmNAg,828
Hqy47Q1z76ouERKR1k5VBB2tb8eLsNjtHYhMOsyaN5zNhBj1JA5K3cUNT9n_UYadxjGqVFCRio1Afg,827
m5iCz2Zs3oyr3w5gYNj6-n8JbWeynDjUmOm1Nip1jBUqyFhDFMHYHrrnjWlIrtR_O3PXSQHxgaEMWg,826
zr0w3hcj7pLYHXQFF_tPpFTRNFAIFz16QSaYgdv7FpsIYGPKmWC-V7x9t4ZMiCy5VZ_tsYoJPe6iPw,826
nBNMnxVtJ-gMh6L_vFFrlQy-Cqs476MdpiP1WMYLZzDYuyFERSOEylM4bRAlyo7srGZ1ejV32LEd_w,825
yse4GtSfQJqZ3DXqPU9rUO3FV3Bl87K15HNiE29g_8kIiFpWXqtHjhQPrRZrrXnTwSPWDd4YxpZsGA,825
GR4RRMOb3uqTAABtVE4TzoyM_U0n2D3NDzOMq4DHUOvLTlCeHophk_Kf_4g5Spt-RQsJqGWiLt2ayw,824
jmW8PchWzVnFC42psEs23a2122TaJc5iPHgA7qPcTxpJ8rSQG6xdfsb9UcQEIub51RZR_ZZlqLcGUQ,823
VwnYR9c3m5RuyBv_PIxZQrXPwGvFclHUFA5kvzBPko6Pr_Z9OgZKJlPIXFeMPCCYvBzZSzcCGDRryA,823
DmahLWU4RkumnhQqPREYiPlwf67HEdJSgJZ4oniizLmWN9gNDltdHxQPV3AUPiU8GKZ_jN3iNAqsag,823
cN052ir17AsbQIv31jP6KpXdcZAJLYpyxE9KmJxWlvxCcFWTd93406ZC8g7lyYNI9lPR1iK58Wsd3w,823
ZxIOaeG6sVilJ8WMmcz7Qt-73PcbF7Va7VgkZnocRv8OkNPitsaHQtEWthKb-PcvnSag_4wOgwKImg,823
_6qmfmLnY2D5YagWZT1vsyzU5KNdxPO4Jp1AsLqANKADVN5z-ibdzUYucFJsWvDV0FVk9rYb1MlC-w,823
Rdr4CBO9ECog1WMpOz3tRr74Y7lP2CfOm_mb7upHf8cE2L8j06nsj_YlbXyCzROFQPm30QIruqUZRQ,822
asr3yC9bezpqRluVbLESF5tt1UANPjntwJNDyX6jIA5gVAQyJ3iv6GUeXY--MdpvL_i5zcEIU9rdaQ,822
LF6jDP3p4vfyBskEWW7SraxEW2ajnChGSLFOsXWfHTFvfdjFtlO6QvJJYkH5YTh11xLjc2mKUSPhRg,822
4rmbNQs8VKQahToYfogD5yJwP_fDQyDMwmVRMxSAbWnyfSFnBBH0skoHqUeNTfnys-pwAmG9OWxm2g,822
D2dazb4OjDDj7IpknMYEGRHpofywIl_CMeNkXQtoBL3RuoLMd7JkiFoZ19k3HH7i3bEL4GON74gd7w,821
4e342RknYDJXU2s7l7AjopeljOngCVIJrNlSTpxysarWzqjDO_4wVbA88CpgrYaB1l6olCM8b3ax-A,820
zoLUQbZYvxNJ5cSfap7lJ3upEpZ65zmMs5hdiS091WuKBUHN_L3PvsF4kWpBF8oisHC3RJQPpIEQ7Q,820
PG3W7KF1Nm2v4VsQ__DxEN_Wruvzn90J3oEcaRZcLrQywMCcOKcfSJ0_qyv6BPBDvGLTGWELfyGhhQ,820
Zrhylr95tHCbLqpHOqeiXKjSxLdmtMUhHWr9xar2RZ3rqxOAfUUWdemBbR57w_3DE_rxkgan40rBSg,819
hDtVyvrsIPpkNp7hqAuqpSBEm_J9fuwQkmX8UjL3_fxQDSn9Ho_oZoXNlPMxdYbNk0Q7clFaFCaECQ,819
ZdteClHcBuZV-mFVPLgHIzUVVWdZm1T7dcKpXngl2JP-AVTV7Ga3Q2Wn92RZ6OlDU-g-NyQLs5jx0w,819
j_OU4-OZyL9PT3MkhJxPgHiDmIdrG8YsQrb5SkMH3URiftijUeCJOsF5wHAKWbtl-kBGElwbYx1flA,819
vg1_SBW-PXH6njHYf1pqHAjs8S05ltlHRmu20snC5snG3sA8lt690N88SvMo3aCn4ipIkM42h2k49Q,818
qa5JBvOQF8UzySyhokEX6CmM3yxC5_cEkCS1s28u7hrXHFVgfDZqgPMKDpc1HunbRlzeK5r0hwh_nQ,818
BtK-WbUEEgFPHxvzB-RNFbEzUhRtcAgocOj51Fls-X1T6TTN2itn6lin3PCLDvfBHDtLsTM5Yrj6Pw,817
E4jeVtV52pLA41bBYjASLaqcaJzk-MFLL55IJ4Fw2xPJRX9YeJ5S48MppGnw-W1WTuveNq_VpGyU8A,816
_CFeBJrVljPSYArcxd5Voa425ppCImE3iByYkwhVu3LZiIpP6TQrBm6VNM9ZYYOTwe4XsrVF9AnJ1w,816
ACIwgzo_tHgL5XLqUSV8uYgLY7YP8c6pg1CqHeAYth9xEmLMmdltIjhdaKS6z0m-aoZviOPWcyYapw,816
utSLGytLZEriPEVHyctHCtSygrQ2S-Yybx1iSw5qDi_Uw5jXSRl1x0ctuKP9bo3qKFB2zTw96a5o4A,816
jDQArHmBlV329esOXLqEU4Wdn4j0aS1F-IM3NfX4rShZCY-frweK2Uib0FUr1_09r9h_nIZLx4euJQ,816
oYl8SWUrbuISZs_ZUhDNmyQS3ijt_y1jnwtedNEjP0n6xKoihR188-X5_2Jc6JJ-FnByQQny6kZM-w,815
k5TL-n0PQi8lTmVmy6gMCtZSLmzcRJ7jKDhqZD9vaUxrz90lSg9Fw__BK3eQ6KFBYD8644_6rL8odg,815
2c3ie1ye13OfkZ4WBKPgp6c2M4TeilSk-QbBuoFlqIZgToShGpbmej2ACmrCHNKgq9XSAg0ZgdXRuw,814
fP5tbBvYuM2JEyWKdgUxhUlIy_-bennT9qzAjM6ttkRZv1NNwvWJFWeINi8mpbohJI1nP1so9xyfZA,814
